x,y
99.805,36.73
99.805,36.73
99.805,36.73
99.805,36.73
99.801,36.734
99.798,36.735
99.801,36.733
99.798,36.736
99.865,36.737
99.859,36.723
99.9,36.731
100.274,36.818
99.794,36.741
99.795,36.74
99.794,36.741
99.786,36.933
99.787,36.933
99.785,36.936
99.796,36.737
99.79,36.734
99.745,36.811
99.797,36.736
99.805,36.73
99.805,36.731
99.797,36.737
99.799,36.734
99.797,36.737
99.796,36.737
99.798,36.735
99.916,36.798
99.916,36.798
99.916,36.798
99.916,36.798
99.916,36.798
99.929,36.806
99.907,36.825
99.923,36.797
99.916,36.798
99.794,36.74
99.916,36.798
99.916,36.798
99.795,36.741
99.916,36.798
99.796,36.737
99.788,36.757
99.884,36.788
99.797,36.73
99.799,36.734
99.799,36.734
100.003,36.763
99.96,36.718
100.058,36.817
99.797,36.735
99.798,36.736
99.798,36.736
99.791,36.762
99.791,36.762
99.789,36.761
99.956,36.761
99.794,36.74
99.805,36.73
99.794,36.74
99.805,36.73
99.796,36.737
99.796,36.737
99.794,36.74
99.794,36.74
99.801,36.733
99.796,36.738
99.794,36.74
99.794,36.74
99.805,36.73
99.795,36.741
99.805,36.73
99.873,36.742
99.796,36.737
99.797,36.736
99.798,36.735
99.799,36.734
99.778,36.727
99.805,36.73
99.801,36.734
99.805,36.731
99.805,36.73
99.712,36.798
99.803,36.73
99.805,36.73
99.813,36.812
99.805,36.729
99.798,36.732
99.805,36.729
99.805,36.73
99.797,36.735
99.795,36.738
99.798,36.735
99.8,36.734
99.805,36.729
99.805,36.729
99.798,36.737
99.796,36.735
99.797,36.735
99.797,36.735
99.795,36.737
99.805,36.729
99.805,36.73
99.805,36.73
99.797,36.736
99.805,36.73
99.797,36.735
99.811,36.64
99.802,36.729
99.759,36.737
99.743,36.712
99.805,36.729
99.805,36.73
99.805,36.73
99.8,36.734
99.796,36.738
99.804,36.732
99.805,36.73
99.802,36.731
99.805,36.73
99.776,36.72
99.802,36.733
